,Unnamed: 0,business_code_x,cust_number_x,total_open_amount_x,cust_payment_terms_x,document_create_date_day,document_create_date_month,document_create_date_year,document_create_date_quarter,delay,Payment date prediction,Aging_Bucket,business_code_y,cust_number_y,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount_y,baseline_create_date,cust_payment_terms_y,invoice_id,isOpen
5521,27680,2,14,87537.97,15506.0,5,4,2020,2,1,2020-04-21,1-15days,U001,0200779906,BOZZU in,,2020.0,1930751608.0,2020-04-05,2020-04-05,2020-04-05,2020-04-20,USD,RV,1.0,,87537.97,2020-04-05,NAA8,1930751608.0,1
5522,27681,2,1,17766.38,15506.0,2,3,2020,1,3,2020-03-23,1-15days,U001,0200799367,MCL trust,,2020.0,1930586042.0,2020-03-05,2020-03-02,2020-03-05,2020-03-20,USD,RV,1.0,,17766.38,2020-03-05,NAA8,1930586042.0,1
5523,27685,0,1,52285.13071311475,2968.0,9,3,2020,1,16,2020-04-04,16-30days,CA02,0140104225,SAVE-ON- co,,2020.0,2960619064.0,2020-03-08,2020-03-09,2020-03-08,2020-03-19,CAD,RV,1.0,,64660.78,2020-03-09,CA10,2960619064.0,1
5524,27705,2,1,6731.04,15506.0,25,4,2020,2,-1,2020-05-11,0 days,U001,0100001196,DOLLAR co,,2020.0,1930825957.0,2020-04-27,2020-04-25,2020-04-27,2020-05-12,USD,RV,1.0,,6731.04,2020-04-27,NAA8,1930825957.0,1
5525,27707,0,3,28589.26325,2968.0,16,3,2020,1,4,2020-04-01,1-15days,CA02,0140104440,SO llc,,2020.0,2960621403.0,2020-03-16,2020-03-16,2020-03-16,2020-03-28,CAD,RV,1.0,,35356.21,2020-03-18,CA10,2960621403.0,1
5526,27708,2,1,22579.81,15506.0,7,3,2020,1,4,2020-03-25,1-15days,U001,0200707822,PUBLI corporation,,2020.0,1930618698.0,2020-03-06,2020-03-07,2020-03-06,2020-03-21,USD,RV,1.0,,22579.81,2020-03-06,NAA8,1930618698.0,1
5527,27710,2,5,7776.8,15506.0,25,3,2020,1,1,2020-04-11,1-15days,U001,0200148860,DOLLA trust,,2020.0,1930699338.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,1.0,,7776.8,2020-03-26,NAA8,1930699338.0,1
5528,27711,2,1,9231.17,10524.0,14,4,2020,2,0,2020-05-01,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930787618.0,2020-04-16,2020-04-14,2020-04-16,2020-05-01,USD,RV,1.0,,9231.17,2020-04-16,NAH4,1930787618.0,1
5529,27719,2,2,236.16,1033.0,9,3,2020,1,-4,2020-03-20,0 days,U001,0200592182,DECA corporation,,2020.0,1930624432.0,2020-03-09,2020-03-09,2020-03-09,2020-03-24,USD,RV,1.0,,236.16,2020-03-01,NAM4,1930624432.0,1
5530,27730,2,1,42443.52,15506.0,28,2,2020,1,0,2020-03-14,0 days,U001,0200697207,WA trust,,2020.0,1930581568.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,,42443.52,2020-02-28,NAA8,1930581568.0,1
5531,27732,0,2,13759.249180327868,2968.0,30,4,2020,2,0,2020-05-12,0 days,CA02,0140104234,DEALER systems,,2020.0,2960629193.0,2020-04-30,2020-04-30,2020-04-30,2020-05-12,CAD,RV,1.0,,17016.0,2020-05-02,CA10,2960629193.0,1
5532,27734,2,131,17182.87,15506.0,17,3,2020,1,1,2020-04-03,1-15days,U001,0200743123,KROGER in,,2020.0,1930660339.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,1.0,,17182.87,2020-03-18,NAA8,1930660339.0,1
5533,27737,2,6,85001.38,712.0,26,3,2020,1,4,2020-04-13,1-15days,U001,0200772670,ASSOCIAT ,,2020.0,1930704921.0,2020-03-25,2020-03-26,2020-03-25,2020-04-09,USD,RV,1.0,,85001.38,2020-03-25,NAU5,1930704921.0,1
5534,27745,2,1,39241.99,15506.0,18,3,2020,1,1,2020-04-02,1-15days,U001,0200711029,WEGMAN ,,2020.0,1930665913.0,2020-03-17,2020-03-18,2020-03-17,2020-04-01,USD,RV,1.0,,39241.99,2020-03-17,NAA8,1930665913.0,1
5535,27750,2,1,60105.51,15506.0,21,3,2020,1,2,2020-04-08,1-15days,U001,200744019,TARG corp,,2020.0,1930685509.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,1.0,,60105.51,2020-03-22,NAA8,1930685509.0,1
5536,27753,2,12,22042.95,15506.0,12,4,2020,2,0,2020-04-28,0 days,U001,0200744019,TARG foundation,,2020.0,1930778690.0,2020-04-13,2020-04-12,2020-04-13,2020-04-28,USD,RV,1.0,,22042.95,2020-04-13,NAA8,1930778690.0,1
5537,27754,4,309,19989.4,212.0,11,3,2020,1,0,2020-04-14,0 days,U013,0140103311,GLOBA us,,2020.0,1991841110.0,2020-03-15,2020-03-11,2020-03-15,2020-04-14,USD,RV,1.0,,19989.4,2020-03-15,NAVE,1991841110.0,1
5538,27756,2,2,131776.12,15506.0,27,4,2020,2,0,2020-05-12,0 days,U001,0200772595,SAFEW corp,,2020.0,1930830005.0,2020-04-27,2020-04-27,2020-04-27,2020-05-12,USD,RV,1.0,,131776.12,2020-04-27,NAA8,1930830005.0,1
5539,27757,2,1,29824.51,15506.0,15,3,2020,1,1,2020-03-30,1-15days,U001,0200418007,AM llc,,2020.0,1930651875.0,2020-03-14,2020-03-15,2020-03-14,2020-03-29,USD,RV,1.0,,29824.51,2020-03-14,NAA8,1930651875.0,1
5540,27760,2,1,49501.66,15506.0,18,4,2020,2,4,2020-05-06,1-15days,U001,0100031704,DELHAIZE us,,2020.0,1930796731.0,2020-04-17,2020-04-18,2020-04-17,2020-05-02,USD,RV,1.0,,49501.66,2020-04-17,NAA8,1930796731.0,1
5541,27764,2,1,29724.18,10524.0,10,4,2020,2,0,2020-04-27,0 days,U001,0200769623,WAL-MAR trust,,2020.0,1930775111.0,2020-04-12,2020-04-10,2020-04-12,2020-04-27,USD,RV,1.0,,29724.18,2020-04-12,NAH4,1930775111.0,1
5542,27767,2,1,46729.89,10524.0,18,4,2020,2,0,2020-05-03,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930800017.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,,46729.89,2020-04-18,NAH4,1930800017.0,1
5543,27771,2,1,14872.45,10524.0,18,3,2020,1,0,2020-04-02,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930665856.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,1.0,,14872.45,2020-03-18,NAH4,1930665856.0,1
5544,27775,2,1,6977.68,462.0,4,3,2020,1,4,2020-03-15,1-15days,U001,0200020431,DEC trust,,2020.0,1930599613.0,2020-03-04,2020-03-04,2020-03-04,2020-03-11,USD,RV,1.0,,6977.68,2020-03-01,NAM2,1930599613.0,1
5545,27783,2,10,555.72,1033.0,10,4,2020,2,-7,2020-04-17,0 days,U001,0200803720,DEC corp,,2020.0,1930772442.0,2020-04-10,2020-04-10,2020-04-10,2020-04-24,USD,RV,1.0,,555.72,2020-04-01,NAM4,1930772442.0,1
5546,27791,2,413,43161.48,15506.0,24,3,2020,1,1,2020-04-10,1-15days,U001,0200742791,QUI associates,,2020.0,1930691714.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,1.0,,43161.48,2020-03-25,NAA8,1930691714.0,1
5547,27795,2,2,111.0,1033.0,24,4,2020,2,-5,2020-05-04,0 days,U001,0200592182,DECA trust,,2020.0,1930823323.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,1.0,,111.0,2020-04-16,NAM4,1930823323.0,1
5548,27809,2,2,152267.6,15506.0,4,3,2020,1,0,2020-03-20,0 days,U001,0200466603,SMITH'S us,,2020.0,1930601470.0,2020-03-05,2020-03-04,2020-03-05,2020-03-20,USD,RV,1.0,,152267.6,2020-03-05,NAA8,1930601470.0,1
5549,27816,2,2,61264.05,15506.0,17,4,2020,2,2,2020-05-04,1-15days,U001,0200761734,H E BUT ,,2020.0,1930798719.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,,61264.05,2020-04-17,NAA8,1930798719.0,1
5550,27818,2,2,77048.43,15506.0,5,3,2020,1,0,2020-03-20,0 days,U001,0200706844,WINC systems,,2020.0,1930605714.0,2020-03-05,2020-03-05,2020-03-05,2020-03-20,USD,RV,1.0,,77048.43,2020-03-05,NAA8,1930605714.0,1
5551,27821,2,1,770.97,462.0,4,3,2020,1,3,2020-03-14,1-15days,U001,0200416837,DEC systems,,2020.0,1930599803.0,2020-03-04,2020-03-04,2020-03-04,2020-03-11,USD,RV,1.0,,770.97,2020-03-01,NAM2,1930599803.0,1
5552,27824,2,41,60968.4,15506.0,7,5,2020,2,1,2020-05-22,1-15days,U001,200752302,KROGER corporation,,2020.0,1930871699.0,2020-05-06,2020-05-07,2020-05-06,2020-05-21,USD,RV,1.0,,60968.4,2020-05-06,NAA8,1930871699.0,1
5553,27843,2,1,8914.92,15506.0,26,2,2020,1,6,2020-03-19,1-15days,U001,0200418007,AM co,,2020.0,1930570506.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,,8914.92,2020-02-27,NAA8,1930570506.0,1
5554,27848,2,1,14141.66,10524.0,6,3,2020,1,0,2020-03-23,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930611089.0,2020-03-08,2020-03-06,2020-03-08,2020-03-23,USD,RV,1.0,,14141.66,2020-03-08,NAH4,1930611089.0,1
5555,27861,2,1,45157.12,15506.0,23,4,2020,2,0,2020-05-09,0 days,U001,0100001196,DOLLAR trust,,2020.0,1930820686.0,2020-04-24,2020-04-23,2020-04-24,2020-05-09,USD,RV,1.0,,45157.12,2020-04-24,NAA8,1930820686.0,1
5556,27869,2,3,11795.15,15506.0,15,4,2020,2,0,2020-05-08,0 days,U001,0200700919,US  foundation,,2020.0,1930788320.0,2020-04-23,2020-04-15,2020-04-23,2020-05-08,USD,RV,1.0,,11795.15,2020-04-23,NAA8,1930788320.0,1
5557,27877,2,1,104934.24,15506.0,19,3,2020,1,0,2020-04-03,0 days,U001,200793513,KROGER co,,2020.0,1930673175.0,2020-03-19,2020-03-19,2020-03-19,2020-04-03,USD,RV,1.0,,104934.24,2020-03-19,NAA8,1930673175.0,1
5558,27885,2,1,6663.73,10524.0,10,4,2020,2,0,2020-04-25,0 days,U001,0200769623,WAL-MAR corporation,,2020.0,1930775495.0,2020-04-10,2020-04-10,2020-04-10,2020-04-25,USD,RV,1.0,,6663.73,2020-04-10,NAH4,1930775495.0,1
5559,27895,2,1,9380.59,10524.0,10,4,2020,2,0,2020-04-26,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930775132.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,1.0,,9380.59,2020-04-11,NAH4,1930775132.0,1
5560,27898,2,1,15649.8,10524.0,25,3,2020,1,0,2020-04-09,0 days,U001,0200769623,WAL-MAR ,,2020.0,1930700713.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,,15649.8,2020-03-25,NAH4,1930700713.0,1
5561,27906,2,6,14365.44,1354.0,5,3,2020,1,0,2020-03-21,0 days,U001,0200786288,FAMILY systems,,2020.0,1930606325.0,2020-03-06,2020-03-05,2020-03-06,2020-03-21,USD,RV,1.0,,14365.44,2020-03-06,NAC6,1930606325.0,1
5562,27910,2,1,89156.57,15506.0,30,3,2020,1,2,2020-04-15,1-15days,U001,0200707822,PUBLI ,,2020.0,1930705990.0,2020-03-29,2020-03-30,2020-03-29,2020-04-13,USD,RV,1.0,,89156.57,2020-03-29,NAA8,1930705990.0,1
5563,27916,0,9,3992.203778688525,2968.0,10,3,2020,1,3,2020-03-31,1-15days,CA02,0140104249,SOB systems,,2020.0,2960620003.0,2020-03-10,2020-03-10,2020-03-10,2020-03-28,CAD,RV,1.0,,4937.14,2020-03-18,CA10,2960620003.0,1
5564,27917,2,6,7426.46,712.0,21,3,2020,1,6,2020-04-11,1-15days,U001,0200772670,ASSOCIAT associates,,2020.0,1930682634.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,1.0,,7426.46,2020-03-21,NAU5,1930682634.0,1
5565,27920,2,1,8780.47,10524.0,31,3,2020,1,0,2020-04-16,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930724874.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,1.0,,8780.47,2020-04-01,NAH4,1930724874.0,1
5566,27928,0,1,4075.2315,2968.0,10,3,2020,1,6,2020-04-02,1-15days,CA02,0140104409,LOB corporation,,2020.0,2960620204.0,2020-03-10,2020-03-10,2020-03-10,2020-03-27,CAD,RV,1.0,,5039.82,2020-03-17,CA10,2960620204.0,1
5567,27929,2,4,7828.0,348.0,23,3,2020,1,5,2020-04-07,1-15days,U001,100022342,FOOD  us,,2020.0,1930689505.0,2020-03-23,2020-03-23,2020-03-23,2020-04-02,USD,RV,1.0,,7828.0,2020-03-23,NA10,1930689505.0,1
5568,27932,2,1,23598.78,15506.0,18,3,2020,1,2,2020-04-06,1-15days,U001,0200704858,WAKE foundation,,2020.0,1930665082.0,2020-03-20,2020-03-18,2020-03-20,2020-04-04,USD,RV,1.0,,23598.78,2020-03-20,NAA8,1930665082.0,1
5569,27933,2,156,35797.06,10524.0,15,3,2020,1,0,2020-03-30,0 days,U001,0200759878,SA corporation,,2020.0,1930653771.0,2020-03-15,2020-03-15,2020-03-15,2020-03-30,USD,RV,1.0,,35797.06,2020-03-15,NAH4,1930653771.0,1
5570,27936,2,6,54485.19,15506.0,23,3,2020,1,-1,2020-04-07,0 days,U001,0200780383,MEIJ systems,,2020.0,1930688805.0,2020-03-24,2020-03-23,2020-03-24,2020-04-08,USD,RV,1.0,,54485.19,2020-03-24,NAA8,1930688805.0,1
5571,27941,2,1,35157.57,10524.0,7,4,2020,2,1,2020-04-24,1-15days,U001,200769623,WAL-MAR in,,2020.0,1930758671.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,1.0,,35157.57,2020-04-08,NAH4,1930758671.0,1
5572,27944,2,1,1898.2,10524.0,13,3,2020,1,0,2020-03-28,0 days,U001,0200769623,WAL-MAR llc,,2020.0,1930649282.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,1.0,,1898.2,2020-03-13,NAH4,1930649282.0,1
5573,27947,2,1,95573.78,15506.0,19,4,2020,2,0,2020-05-06,0 days,U001,0200762950,HAR us,,2020.0,1930801560.0,2020-04-21,2020-04-19,2020-04-21,2020-05-06,USD,RV,1.0,,95573.78,2020-04-21,NAA8,1930801560.0,1
5574,27956,2,1,146963.38,15506.0,13,3,2020,1,-2,2020-03-28,0 days,U001,0200707005,KING S us,,2020.0,1930648042.0,2020-03-15,2020-03-13,2020-03-15,2020-03-30,USD,RV,1.0,,146963.38,2020-03-15,NAA8,1930648042.0,1
5575,27957,2,26,647.92,781.0,2,4,2020,2,5,2020-04-27,1-15days,U001,0200781803,JRD co,,2020.0,1930738338.0,2020-04-02,2020-04-02,2020-04-02,2020-04-22,USD,RV,1.0,,647.92,2020-04-02,NAD1,1930738338.0,1
5576,27970,2,1,27446.98,10524.0,22,3,2020,1,0,2020-04-06,0 days,U001,0200769623,WAL-MAR systems,,2020.0,1930685076.0,2020-03-22,2020-03-22,2020-03-22,2020-04-06,USD,RV,1.0,,27446.98,2020-03-22,NAH4,1930685076.0,1
5577,27971,2,1,21676.88,15506.0,2,3,2020,1,3,2020-03-20,1-15days,U001,0200915438,GROC corp,,2020.0,1930576085.0,2020-03-02,2020-03-02,2020-03-02,2020-03-17,USD,RV,1.0,,21676.88,2020-03-02,NAA8,1930576085.0,1
5578,27973,2,156,17511.09,10524.0,30,3,2020,1,0,2020-04-15,0 days,U001,0200759878,SA co,,2020.0,1930723132.0,2020-03-31,2020-03-30,2020-03-31,2020-04-15,USD,RV,1.0,,17511.09,2020-03-31,NAH4,1930723132.0,1
5579,27975,2,1,4130.93,10524.0,16,4,2020,2,0,2020-05-02,0 days,U001,0200769623,WAL-MAR systems,,2020.0,1930793248.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,,4130.93,2020-04-17,NAH4,1930793248.0,1
5580,27991,2,1,4512.42,1354.0,10,3,2020,1,0,2020-03-24,0 days,U001,0200790107,ROU llc,,2020.0,1930629930.0,2020-03-09,2020-03-10,2020-03-09,2020-03-24,USD,RV,1.0,,4512.42,2020-03-09,NAC6,1930629930.0,1
5581,27997,0,1,45234.542438524586,2968.0,7,4,2020,2,7,2020-05-02,1-15days,CA02,0140104409,LOB corp,,2020.0,2960626827.0,2020-04-07,2020-04-07,2020-04-07,2020-04-25,CAD,RV,1.0,,55941.35,2020-04-15,CA10,2960626827.0,1
5582,28005,2,156,140928.42,60.0,28,3,2020,1,-9,2020-05-04,0 days,U001,0200759878,SA associates,,2020.0,1930717543.0,2020-03-29,2020-03-28,2020-03-29,2020-05-13,USD,RV,1.0,,140928.42,2020-03-29,NAWP,1930717543.0,1
5583,28006,2,1,9581.01,10524.0,25,4,2020,2,0,2020-05-11,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930827585.0,2020-04-26,2020-04-25,2020-04-26,2020-05-11,USD,RV,1.0,,9581.01,2020-04-26,NAH4,1930827585.0,1
5584,28010,2,1,65877.13,15506.0,3,4,2020,2,-1,2020-04-18,0 days,U001,0200749782,KROG trust,,2020.0,1930743918.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,,65877.13,2020-04-04,NAA8,1930743918.0,1
5585,28024,2,1,43114.71,15506.0,13,4,2020,2,1,2020-05-01,1-15days,U001,0200711029,WEGMAN corporation,,2020.0,1930781914.0,2020-04-15,2020-04-13,2020-04-15,2020-04-30,USD,RV,1.0,,43114.71,2020-04-15,NAA8,1930781914.0,1
5586,28027,2,44,17606.71,15506.0,20,3,2020,1,0,2020-04-03,0 days,U001,200776463,KROGE trust,,2020.0,1930674567.0,2020-03-19,2020-03-20,2020-03-19,2020-04-03,USD,RV,1.0,,17606.71,2020-03-19,NAA8,1930674567.0,1
5587,28032,2,1,3327.18,1033.0,5,3,2020,1,-5,2020-03-19,0 days,U001,0200020431,DEC ,,2020.0,1930605348.0,2020-03-05,2020-03-05,2020-03-05,2020-03-24,USD,RV,1.0,,3327.18,2020-03-01,NAM4,1930605348.0,1
5588,28035,0,1,3937.267049180328,2968.0,9,3,2020,1,7,2020-03-28,1-15days,CA02,0140105686,SYSC co,,2020.0,2960619670.0,2020-03-09,2020-03-09,2020-03-09,2020-03-21,CAD,RV,1.0,,4869.2,2020-03-11,CA10,2960619670.0,1
5589,28036,2,2,21760.86,623.0,2,3,2020,1,-3,2020-03-31,0 days,U001,0200785971,SYSCO  systems,,2020.0,1930586748.0,2020-03-02,2020-03-02,2020-03-02,2020-04-03,USD,RV,1.0,,21760.86,2020-03-02,NA32,1930586748.0,1
5590,28040,2,1,13072.67,10524.0,3,3,2020,1,0,2020-03-20,0 days,U001,0200769623,WAL-MAR associates,,2020.0,1930594120.0,2020-03-05,2020-03-03,2020-03-05,2020-03-20,USD,RV,1.0,,13072.67,2020-03-05,NAH4,1930594120.0,1
5591,28041,2,5,23032.46,15506.0,24,3,2020,1,0,2020-04-08,0 days,U001,0200148860,DOLLA llc,,2020.0,1930692810.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,,23032.46,2020-03-24,NAA8,1930692810.0,1
5592,28043,2,1,5140.8,10524.0,1,4,2020,2,1,2020-04-17,1-15days,U001,0200769623,WAL-MAR llc,,2020.0,1930727988.0,2020-04-01,2020-04-01,2020-04-01,2020-04-16,USD,RV,1.0,,5140.8,2020-04-01,NAH4,1930727988.0,1
5593,28044,0,3,498.425081967213,2968.0,11,3,2020,1,1,2020-03-23,1-15days,CA02,0140105000,ITWA associates,,2020.0,2960619715.0,2020-03-11,2020-03-11,2020-03-11,2020-03-22,CAD,RV,1.0,,616.4,2020-03-12,CA10,2960619715.0,1
5594,28045,2,1,24484.46,10524.0,19,4,2020,2,0,2020-05-04,0 days,U001,0200769623,WAL-MAR corp,,2020.0,1930801195.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,,24484.46,2020-04-19,NAH4,1930801195.0,1
5595,28046,2,4,21708.68,1354.0,24,4,2020,2,0,2020-05-10,0 days,U001,0200762301,C&S WH systems,,2020.0,1930822559.0,2020-04-25,2020-04-24,2020-04-25,2020-05-10,USD,RV,1.0,,21708.68,2020-04-25,NAC6,1930822559.0,1
5596,28047,2,5,301.25,15506.0,2,3,2020,1,2,2020-03-20,1-15days,U001,0200726979,BJ'S  foundation,,2020.0,1930592908.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,,301.25,2020-03-03,NAA8,1930592908.0,1
5597,28049,2,4,1779.26,590.0,27,2,2020,1,-3,2020-04-30,0 days,U001,0200762301,C&S WH corporation,,2020.0,1930577199.0,2020-02-28,2020-02-27,2020-02-28,2020-05-03,USD,RV,1.0,,1779.26,2020-02-28,NAGD,1930577199.0,1
5598,28050,2,1,11.88,15506.0,22,4,2020,2,8,2020-05-15,1-15days,U001,0200703398,NEX foundation,,2020.0,1930812651.0,2020-04-22,2020-04-22,2020-04-22,2020-05-07,USD,RV,1.0,,11.88,2020-04-22,NAA8,1930812651.0,1
5599,28051,2,6,49871.02,15506.0,26,3,2020,1,-1,2020-04-09,0 days,U001,0200780383,MEIJ systems,,2020.0,1930706114.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,,49871.02,2020-03-26,NAA8,1930706114.0,1
5600,28053,0,1,3189.087659836065,2968.0,6,4,2020,2,5,2020-04-23,1-15days,CA02,0140105652,DOLLAR corporation,,2020.0,2960624576.0,2020-04-06,2020-04-06,2020-04-06,2020-04-18,CAD,RV,1.0,,3943.93,2020-04-08,CA10,2960624576.0,1
5601,28056,2,5,1076.67,15506.0,15,4,2020,2,2,2020-05-03,1-15days,U001,0200726979,BJ'S  associates,,2020.0,1930789540.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,1.0,,1076.67,2020-04-16,NAA8,1930789540.0,1
5602,28058,2,9,8897.52,15506.0,8,5,2020,2,7,2020-05-30,1-15days,U001,0200790165,CONSO ,,2020.0,1930881152.0,2020-05-08,2020-05-08,2020-05-08,2020-05-23,USD,RV,1.0,,8897.52,2020-05-08,NAA8,1930881152.0,1
5603,28065,2,38,101993.3,712.0,26,3,2020,1,0,2020-04-10,0 days,U001,200772670,ASSOCIAT systems,,2020.0,1930708454.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,,101993.3,2020-03-26,NAU5,1930708454.0,1
5604,28066,2,1,634.92,1033.0,5,5,2020,2,-6,2020-05-18,0 days,U001,0200020431,DEC associates,,2020.0,1930858361.0,2020-05-05,2020-05-05,2020-05-05,2020-05-24,USD,RV,1.0,,634.92,2020-05-01,NAM4,1930858361.0,1
5605,28068,2,12,17916.0,15506.0,5,3,2020,1,0,2020-03-23,0 days,U001,200439158,POST  trust,,2020.0,1930606988.0,2020-03-08,2020-03-05,2020-03-08,2020-03-23,USD,RV,1.0,,17916.0,2020-03-08,NAA8,1930606988.0,1
5606,28075,2,1,34652.86,10524.0,16,4,2020,2,0,2020-05-01,0 days,U001,0200769623,WAL-MAR llc,,2020.0,1930793948.0,2020-04-16,2020-04-16,2020-04-16,2020-05-01,USD,RV,1.0,,34652.86,2020-04-16,NAH4,1930793948.0,1
5607,28078,2,1,813.17,10524.0,8,3,2020,1,0,2020-03-24,0 days,U001,0200769623,WAL-MAR associates,,2020.0,1930623607.0,2020-03-09,2020-03-08,2020-03-09,2020-03-24,USD,RV,1.0,,813.17,2020-03-09,NAH4,1930623607.0,1
5608,28088,2,1,14746.82,15506.0,20,3,2020,1,1,2020-04-07,1-15days,U001,0200806580,BE in,,2020.0,1930682006.0,2020-03-22,2020-03-20,2020-03-22,2020-04-06,USD,RV,1.0,,14746.82,2020-03-22,NAA8,1930682006.0,1
5609,28094,2,1,16152.34,950.0,19,3,2020,1,1,2020-04-05,1-15days,U001,0200794332,COST in,,2020.0,1930671040.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,1.0,,16152.34,2020-03-20,NAAX,1930671040.0,1
5610,28110,2,1,8587.33,10524.0,13,4,2020,2,0,2020-04-29,0 days,U001,0200769623,WAL-MAR trust,,2020.0,1930782030.0,2020-04-14,2020-04-13,2020-04-14,2020-04-29,USD,RV,1.0,,8587.33,2020-04-14,NAH4,1930782030.0,1
5611,28111,2,1,1898.2,10524.0,21,3,2020,1,1,2020-04-06,1-15days,U001,0200769623,WAL-MAR co,,2020.0,1930682999.0,2020-03-21,2020-03-21,2020-03-21,2020-04-05,USD,RV,1.0,,1898.2,2020-03-21,NAH4,1930682999.0,1
5612,28123,2,53,43494.78,15506.0,28,3,2020,1,2,2020-04-16,1-15days,U001,0200732755,KROGER trust,,2020.0,1930716613.0,2020-03-30,2020-03-28,2020-03-30,2020-04-14,USD,RV,1.0,,43494.78,2020-03-30,NAA8,1930716613.0,1
5613,28125,2,4,22978.59,1354.0,2,4,2020,2,0,2020-04-17,0 days,U001,0200762301,C&S WH corporation,,2020.0,1930736918.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,1.0,,22978.59,2020-04-02,NAC6,1930736918.0,1
5614,28128,2,1,252.95,10524.0,6,5,2020,2,1,2020-05-22,1-15days,U001,200769623,WAL-MAR us,,2020.0,1930861978.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,1.0,,252.95,2020-05-06,NAH4,1930861978.0,1
5615,28133,2,1,49433.67,10524.0,4,4,2020,2,0,2020-04-21,0 days,U001,200769623,WAL-MAR trust,,2020.0,1930748679.0,2020-04-06,2020-04-04,2020-04-06,2020-04-21,USD,RV,1.0,,49433.67,2020-04-06,NAH4,1930748679.0,1
5616,28137,2,4,520.14,15506.0,23,3,2020,1,2,2020-04-11,1-15days,U001,0200936373,SUPE ,,2020.0,1930688773.0,2020-03-25,2020-03-23,2020-03-25,2020-04-09,USD,RV,1.0,,520.14,2020-03-25,NAA8,1930688773.0,1
5617,28139,2,2,12192.3,15506.0,23,3,2020,1,2,2020-04-11,1-15days,U001,0200706844,WINC trust,,2020.0,1930687440.0,2020-03-25,2020-03-23,2020-03-25,2020-04-09,USD,RV,1.0,,12192.3,2020-03-25,NAA8,1930687440.0,1
5618,28147,2,12,1856.18,15506.0,22,4,2020,2,2,2020-05-10,1-15days,U001,0200744019,TARG llc,,2020.0,1930817134.0,2020-04-23,2020-04-22,2020-04-23,2020-05-08,USD,RV,1.0,,1856.18,2020-04-23,NAA8,1930817134.0,1
5619,28159,2,12,16586.25,15506.0,24,4,2020,2,-1,2020-05-08,0 days,U001,0200744019,TARG foundation,,2020.0,1930822166.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,1.0,,16586.25,2020-04-24,NAA8,1930822166.0,1
5620,28173,2,41,30649.99,15506.0,29,4,2020,2,2,2020-05-18,1-15days,U001,200752302,KROGER us,,2020.0,1930838380.0,2020-05-01,2020-04-29,2020-05-01,2020-05-16,USD,RV,1.0,,30649.99,2020-05-01,NAA8,1930838380.0,1
5621,28179,2,1,4302.33,15506.0,23,4,2020,2,-1,2020-05-12,0 days,U001,0100013928,HT HAC llc,,2020.0,1930817993.0,2020-04-28,2020-04-23,2020-04-28,2020-05-13,USD,RV,1.0,,4302.33,2020-04-28,NAA8,1930817993.0,1
